index,published,topic,term,domain,language,valid,de,title,description,en,la,url,image,archive,content,quote,added,feed,country,ipcc,continent
f74ee540de8099d5ac7b09f6b5a688f2,2025-12-20T16:12:14Z,Storm,canal de paso de tormentas,www.europapress.es,es,0.3,"Carlos Soria: „Ich wollte den 50. Jahrestag der Besteigung des Manaslu feiern, aber ich hatte vergessen, dass ich 86 war.“ Der spanische Bergsteiger Carlos Soria gesteht, dass er auf seiner jüngsten Expedition, um das halbe Jahrhundert seines bahnbrechenden Aufstiegs zum Manaslu (Nepal) „zu feiern“, vergessen habe, dass er „86 Jahre alt“ sei, und dass er es bemerkt habe, als er von diesem „magischen“ Gipfel zurückkam, und erklärt, dass seine Leidenschaft...","Carlos Soria: ""Quería celebrar los 50 años de la ascensión al Manaslu, pero había olvidado que yo tenía 86""","El alpinista español Carlos Soria confiesa que en su reciente expedición para ""querer celebrar"" el medio siglo de su subida pionera al Manaslu (Nepal) se le olvidó que él ""tenía 86 años"" y que lo notó al regresar de esa cima ""mágica"", explicando que su pasión…","Carlos Soria: ""I wanted to celebrate the 50th anniversary of the ascension of Manaslu, but I had forgotten that I was 86."" The Spanish mountaineer Carlos Soria confesses that on his recent expedition to ""want to celebrate"" the half century of his pioneering climb to Manaslu (Nepal) he forgot that he ""was 86 years old"" and that he noticed it upon returning from that ""magical"" peak, explaining that his passion...","Carlos Soria: ""L anniversarium ascensionis Manaslu volui celebrare, sed oblitus eram 86"". Carlos Soria montanus Hispanus confitetur se in recenti expeditione ""celebrium velle"" dimidium aetatis suae ascensum auctoris ad Manaslu (Nepal) oblitus esse se ""LXXXVI annorum fuisse"" eumque animadvertisse, ut ab illa ""magica"" cacumine reverteretur, explicans passionem suam.",https://www.europapress.es/deportes/noticia-carlos-soria-queria-celebrar-50-anos-ascension-manaslu-olvidado-yo-tenia-86-20251220171214.html,https://img.europapress.es/fotoweb/fotonoticia_20251220171214_1200.jpg,,"MADRID, 20 Dic. (EUROPA PRESS) - 
   El alpinista español Carlos Soria confiesa que en su reciente expedición para ""querer celebrar"" el medio siglo de su subida pionera al Manaslu (Nepal) se le olvi… [+6261 chars]",,2026-01-14 08:29:35+00:00,wmo,United States,CNA,North-America
a9c55c66c31f4370b704b23944dd1816,2025-12-26T20:41:36Z,Snow&Ice,avalancha estados unidos,www.milenio.com,es,0.3,"Die zehn Filme des Jahres 2025. Unter allem, was ich in dem Jahr, das seine Pforten schließt, im Kino sehen konnte, habe ich die folgenden zehn Filme – eigentlich siebzehn – ausgewählt, die für mich das Beste des Jahres 2025 zusammenfassen. Alpha von Julia Ducournau, Sirāt von Oliver Laxe und Die, My Love von Lynne Ramsay konkurrieren...",La decena cinematográfica de 2025,"Entre todo lo que pude ver de cine en el año que cierra sus puertas, elegí las siguientes diez películas —en realidad diecisiete— que para mí sintetizan lo mejor de 2025. Alpha de Julia Ducournau, Sirāt de Oliver Laxe y Die, My Love de Lynne Ramsay se disputa…","The ten films of 2025. Among everything that I was able to see in the cinema in the year that closes its doors, I chose the following ten films – actually seventeen – that for me summarize the best of 2025. Alpha by Julia Ducournau, Sirāt by Oliver Laxe and Die, My Love by Lynne Ramsay compete...","Decem membranae 2025. Inter omnia quae videre potui in cinematographico anno claudente portas eius, delegi decem membranas sequentes — septemdecim actu, ut mihi summatim optimos 2025. Alpha a Iulia Ducournau, Sirāt ab Oliver Laxe et Die, Meum Amorem per Lynne Ramsay contendendi...",https://www.milenio.com/cultura/laberinto/las-mejores-peliculas-de-2025-un-gran-ano-para-el-cine,https://cdn.milenio.com/uploads/media/2025/12/25/cintas-disputan-ano-cine-montaje.jpg,,"Entre todo lo que pude ver de cine en el año que cierra sus puertas, elegí las siguientes diez películas en realidad diecisiete que para mí sintetizan lo mejor de 2025. Alpha de Julia Ducournau, Sirt… [+24233 chars]",,2026-01-14 08:29:35+00:00,wmo,United States,CNA,North-America
7205984394fdee3b29736562dc09ba71,2025-12-17T07:49:03Z,Thunderstorm,tormenta españa,www.elconfidencial.com,es,0.7,"Aufgrund der Regenfälle müssen in diesen Gebieten Spaniens Alarme ausgelöst werden, und das Aemet warnt: Das Schlimmste wird am Wochenende kommen. Die atmosphärische Instabilität breitet sich in weiten Teilen des Landes aus und zwingt uns, angesichts anhaltender Regenfälle, Stürme und Schneefälle in Berggebieten in den Himmel zu blicken.",Las lluvias obligan a activar las alertas en estas zonas de España y la Aemet avisa: lo peor llegará el fin de semana,"La inestabilidad atmosférica se extiende por buena parte del país y obliga a mirar al cielo ante un episodio de lluvias persistentes, tormentas y nieve en zonas de montaña","The rains force alerts to be activated in these areas of Spain and the Aemet warns: the worst will come over the weekend. Atmospheric instability spreads across a good part of the country and forces us to look at the sky in the face of an episode of persistent rain, storms and snow in mountain areas.","Pluviae vis summis in his locis Hispaniae et Aemet excitari monet: pessimus super weekend adveniet. Instantia atmosphaerica per bonam patriae partem diffunditur et nos cogit caelum intueri in facie eventus pluviae assiduae, tempestatum et nivis in locis montanis.",https://www.elconfidencial.com/espana/2025-12-17/1qrt-lluvias-activar-alertas-zonas-espana-aemet-peor-fin-semana_4268212/,"https://images.ecestaticos.com/I2hU6f2bQNHKZYY1qNDYLoG0bN0=/0x0:910x478/600x315/filters:fill(white):format(jpg):quality(99):watermark(f.elconfidencial.com/file/bae/eea/fde/baeeeafde1b3229287b0c008f7602058.png,0,275,1)/f.elconfidencial.com/original/3c9/9db/bfe/3c99dbbfeab297c9bab2787956f88494.jpg",,Las lluvias han vuelto a ganar protagonismo en buena parte de España y la Agencia Estatal de Meteorología (Aemet) ya ha activado avisos en varias comunidades ante un episodio de inestabilidad que irá… [+3555 chars],,2026-01-14 20:52:07+00:00,wmo,Spain,MED,Europe
8bae8e4e0d95160c977af916281882ee,2025-12-21T14:00:44Z,Precipitation,lluvia torrencial españa,www.eldiario.es,es,0.7,"Schneemonster: ein Naturwunder in Gefahr. Das „Juhyo“ Japans, einzigartige gefrorene Skulpturen, die den Klimawandel verblassen lassen Von großer Hitze über verheerende Brände bis hin zu sintflutartigen Regenfällen: Die Klimakrise ist in Spanien mittlerweile normal. Im Norden Japans sind jeden Winter die Pisten…",Monstruos de Nieve: una maravilla natural en peligro,"Los “juhyo” de Japón, esculturas heladas únicas que el cambio climático está desvaneciendo

Del calor severo al fuego devastador y ahora las lluvias torrenciales: la crisis climática ya es lo normal en España


 En el norte de Japón, cada invierno las lader…","Snow Monsters: a natural wonder in danger. The “juhyo” of Japan, unique frozen sculptures that climate change is fading From severe heat to devastating fire and now torrential rains: the climate crisis is now normal in Spain In the north of Japan, every winter the slopes…","Nives Monstra: naturalis admiratio in periculo. ""juhyo"" Iaponiae, unicae sculpturae congelatae, quae mutatio climatis evanescit Ex gravi calore ad incendium devastandum et nunc imbres torrentes: discrimen climatis nunc in Hispania in septentrione Iaponiae normale est, omnis hiemis clivis...",https://www.eldiario.es/spin/monstruos-nieve-maravilla-natural-peligro-pm_1_12857749.html,https://static.eldiario.es/clip/b649fd26-e19d-4eeb-98cc-fffe12d4fbf1_facebook-watermarked-aspect-ratio_default_0.jpg,,"En el norte de Japón, cada invierno las laderas del Monte Zao se transforman en un paisaje de otro mundo. Los abetos cubiertos de escarcha y nieve adoptan formas espectaculares conocidas como juhyo o… [+4395 chars]",,2026-01-15 10:55:16+00:00,wmo,Spain,MED,Europe
fc67224ad79360c04eeedcfbb220b88d,2025-12-22T07:03:39Z,Precipitation,lluvia españa,www.elmundo.es,es,0.7,"Die Ankunft des Winters friert Spanien ein und löst in acht autonomen Gemeinschaften Warnungen vor Kälte, Schneefall, Regen und Wellen aus. Schneefall, starker Regen, Wellen und niedrige Temperaturen haben heute die Aktivierung von Wetterwarnungen in acht autonomen Gemeinschaften (Aragón, Asturien,...) gerechtfertigt.","La llegada del invierno congela a España y activa alertas por frío, nevadas, lluvias y oleaje en ocho comunidades autónomas","Las nevadas, las fuertes lluvias, el oleaje y las bajas temperaturas han justificado hoy la activación de avisos meteorológicos en ocho comunidades autónomas (Aragón, Asturias,...","The arrival of winter freezes Spain and activates alerts for cold, snowfall, rain and waves in eight autonomous communities. Snowfall, heavy rain, waves and low temperatures have today justified the activation of weather warnings in eight autonomous communities (Aragón, Asturias,...","Adventus hiemis Hispaniam congelat ac summos in octo communitatibus sui iuris operatur. Nivis, pluviae, fluctus et temperaturae graves, hodie in octo communitatibus sui iuris monitionibus activitatem tempestatum iustificaverunt (Aragón, Asturias...",https://www.elmundo.es/espana/2025/12/22/6948ed49e4d4d84c718b4571.html,https://e01-phantom-elmundo.uecdn.es/f17032c9f54855fe6ea1324592184d34/resize/1200/f/webp/assets/multimedia/imagenes/2025/12/22/17663869928652.jpg,,"Las nevadas, las fuertes lluvias, el oleaje y las bajas temperaturas han justificado hoy la activación de avisos meteorológicos en ocho comunidades autónomas (Aragón, Asturias, Cantabria, Castilla y … [+1360 chars]",,2026-01-15 10:55:16+00:00,wmo,Spain,MED,Europe
aa2db557600c81000f92aea49c465081,2025-12-30T11:15:32Z,Snow&Ice,nieve españa,actualidad.rt.com,es,0.7,Kinderarzt und Berg-Influencer erleidet in Spanien ein tragisches Ende unter dem Schnee (VIDEO). Nach dem Lawinenabgang in den aragonesischen Pyrenäen kamen drei Menschen ums Leben und drei weitere wurden lebend gerettet.,Pediatra e 'influencer' de montaña encuentra un final trágico bajo la nieve en España (VIDEO),"Tras el alud registrado en el Pirineo aragonés, tres personas fallecieron y otras tres fueron rescatadas con vida.","Pediatrician and mountain influencer meets a tragic end under the snow in Spain (VIDEO). After the avalanche registered in the Aragonese Pyrenees, three people died and three others were rescued alive.","Pediatrician et mons auctor tragicus sub nive in Hispania obvenit (VIDEO). Postquam NIVIS CASUS in Pyrenaeis Aragonensibus relatus est, tres homines mortui sunt et tres alii vivi capti sunt.",https://actualidad.rt.com/actualidad/579485-pediatra-e-influencer-montana-encontrar,https://mfes.b37m.ru/actualidad/public_images/2025.12/article/6953a5e759bf5b74f620a4b4.jpg,,"El 'influencer' de montaña Jorge García Dihinx, su pareja, Natalia Román, y el guía de alta montaña Eneko Arrastua fallecieron tras un alud que se produjo este lunes en el pico Tablato, en el Pirineo… [+2000 chars]",,2026-01-15 10:55:16+00:00,wmo,Spain,MED,Europe
86b568c43db09c6ecad78e553cde4c58,2025-12-31T17:43:00Z,Storm,tormenta bahía de yakutat,442.perfil.com,es,0.3,"Fußball-Retrospektive im Jahr 2025: ein Jahr voller historischer Comebacks, symbolträchtiger Titel und unvergesslicher Momente. 2025 war ein Jahr, das in die Geschichte des Fußballs eingehen wird, voller Momente voller Emotionen, Kontroversen und Traurigkeit. Mehr lesen","Retrospectiva del fútbol en 2025: un año de regresos históricos, títulos emblemáticos y momentos inolvidables","El 2025 fue un año que quedará grabado en la historia del fútbol, lleno de momentos que desbordaron emoción, controversia y tristeza. Leer más","Football retrospective in 2025: a year of historic comebacks, emblematic titles and unforgettable moments. 2025 was a year that will be recorded in the history of football, full of moments that overflowed with emotion, controversy and sadness. Read more","Eu retrospectiva in 2025: annus comebackorum historicorum, titulorum emblematicorum et momentorum immemorabilium. 2025 annus erat, qui in historia scribetur eu, momenta plena, quae cum affectu, controversia et tristitia redundant. Read more",https://442.perfil.com/noticias/futbol/retrospectiva-del-futbol-en-2025-un-ano-de-regresos-historicos-titulos-emblematicos-y-momentos-inolvidables.phtml,https://fotos.perfil.com/2025/12/31/trim/1140/641/retrospectiva-del-2025-2162463.jpg,,"2025 ha sido un año que ha tenido de todo en el mundo del deporte, específicamente en el fútbol, con regresos sorpresivos, campeonatos más que impresionantes y momentos que quedarán marcados en la hi… [+6394 chars]",,2026-01-15 20:54:16+00:00,wmo,United States,CNA,North-America
02ebb880ca0cae80d44ccc3fad185a13,2025-12-15T06:09:22Z,Drought,falta de lluvia méxico,www.abc.es,es,0.3,"Die Wiedergeburt der St.-Nikolaus-Orgel, des Instruments, das drei Jahre nach dem Erdbeben von Lissabon gebaut wurde. In San Nicolás ist eine der einzigartigsten Orgeln Sevillas und Andalusiens versteckt, weil sie zum erlesenen Kreis von Gruppen gehört, die im Laufe ihrer Geschichte kaum verändert wurden. Da es drei Jahre nach dem Erdbeben von Lissabon im Jahr 17 entstand…","El renacimiento del órgano de San Nicolás, el instrumento construido tres años después del terremoto de Lisboa","En San Nicolás, se esconde uno de los órganos más singulares de Sevilla y Andalucía porque pertenece al selecto club de los conjuntos que apenas han sido modificados a lo largo de su historia. Desde que se creó tres años después del Terremoto de Lisboa, en 17…","The rebirth of the St. Nicholas organ, the instrument built three years after the Lisbon earthquake. In San Nicolás, one of the most unique organs in Seville and Andalusia is hidden because it belongs to the select club of groups that have barely been modified throughout their history. Since it was created three years after the Lisbon Earthquake, in 17…","Regeneratio S. Nicolai organum, instrumentum triennio post terrae motus Olisiponensi aedificavit. In San Nicolás, unum ex singularissimis organis in Hispalensi et Andalusia latet quod ad eximiam clavam coetuum pertinet, qui vix per totam historiam mutati sunt. Cum tribus annis post Lisbonae Terrae motus creatus est, anno 17…",https://www.abc.es/sevilla/ciudad/renacimiento-organo-san-nicolas-instrumento-construido-tres-20251215105012-nts.html,https://s3.abcstatics.com/abc/www/multimedia/sevilla/2025/12/11/organo-san-nicolas15_20251211105248-U45655208107aIj-1024x512@diario_abc.jpg,,"En San Nicolás, se esconde uno de los órganos más singulares de Sevilla y Andalucía porque pertenece al selecto club de los conjuntos que apenas han sido modificados a lo largo de su historia. Desde … [+6878 chars]",,2026-01-16 02:36:49+00:00,edo,Mexico,NCA,North-America
8ffb9ae796007af2d4b27938e55b28b5,2025-12-18T11:35:48Z,Snow&Ice,avalancha estados unidos,www.elpais.com.uy,es,0.3,"Was heute, Donnerstag, 18. Dezember 2025, gefeiert wird: Jahrestage eines Tages wie heute in der Geschichte. An diesem Tag, dem 18. Dezember, gibt es verschiedene Veranstaltungen, bei denen Geburtstage gefeiert werden. Ob historische Ereignisse, Geburten oder Feiertage, die relevantesten sind hier aufgelistet.","Qué se celebra hoy, jueves 18 de diciembre de 2025: efemérides de un día como hoy en la historia","En esta jornada de 18 de diciembre, hay diferentes sucesos que cumplen años. Se trate de hechos históricos, nacimientos o días festivos, aquí se enumeran los más relevantes.","What is celebrated today, Thursday, December 18, 2025: anniversaries of a day like today in history. On this day of December 18, there are different events that celebrate birthdays. Whether it is historical events, births or holidays, the most relevant ones are listed here.","Quod hodie celebratur, die Iovis, die XVIII mensis Decembris, anno MMXXV: anniversaria diei sicut hodie in historia. Hac die 18 mensis Decembris variae sunt eventus qui natales celebrant. Res historicae sive nativitates sive feriae maxime pertinentes hic recensentur.",https://www.elpais.com.uy/vida-actual/efemerides/que-se-celebra-hoy-jueves-18-de-diciembre-de-2025-efemerides-de-un-dia-como-hoy-en-la-historia,https://imgs.elpais.com.uy/dims4/default/09de204/2147483647/strip/true/crop/3872x1882+0+164/resize/1440x700!/quality/90/?url=https%3A%2F%2Fel-pais-uruguay-production-web.s3.us-east-1.amazonaws.com%2Fbrightspot%2F09%2F31%2F7224470f4c06ae3be0ca871e0b94%2Feric-rothermel-foko4dpxamq-unsplash.jpg,,"Al comenzar un nuevo día, en este caso el jueves 18 de diciembre, muchos suelen preguntarse qué pasó un día como hoy, pero en años previos, alrededor del mundo. Según consigna esta jornada el portal … [+5646 chars]",,2026-01-16 20:50:26+00:00,wmo,United States,CNA,North-America
c619901f1d9c42625a900eb3f25c7c80,2025-12-31T12:00:00Z,Drought,sequedad chile,www.fabio.com.ar,es,0.3,"Jahreszusammenfassung 2025. Das ganze Jahr über habe ich, wie fast jedes Jahr, Ereignisse und Ereignisse gesammelt, um ein Video zu machen, aber es ist mir nicht gelungen, etwas aufzunehmen. Die Hitze bringt mich um!

Darüber hinaus sollte ich auch zusätzliche Videos recherchieren, um zu belegen, dass es zu viel war …",Resumen Anual 2025,"Durante todo el año estuve coleccionando eventos y sucesos para hacer un video, como hacía casi todos los años, pero no llegué a grabar nada ¡El calor me mata!

No sólo eso, debería además hacer un research de videos extras para documentarlo que era demasiad…","Annual Summary 2025. Throughout the year I was collecting events and happenings to make a video, as I did almost every year, but I didn't manage to record anything. The heat kills me! Not only that, I should also do research on extra videos to document that it was too much…","Annuum Summarium 2025. Per annum colligo eventus et eventus ut video, sicut fere quotannis feci, sed nihil memorare potui. Me necat aestus! Non solum illud, experiri etiam debeam documentum extra videos ut nimium esset…",https://www.fabio.com.ar/9839-resumen-anual-2025,https://www.fabio.com.ar/images/reviews36/2025/2025.jpg,,"31/12/2025 - 09:00:00 por Fabio Baccaglioni
 - 5 - 0 - En Mundo
Durante todo el año estuve coleccionando eventos y sucesos para hacer un video, como hacía casi todos los años, pero no llegué a grab… [+23872 chars]",,2026-01-16 20:50:26+00:00,edo,Chile,SPO,Pacific Ocean
c0be04e3a1860e823120e157d6b9c8e6,2025-12-31T16:30:00Z,Storm,marejada ciclónica españa,www.latercera.com,es,0.3,"Die Ereignisse, die das Jahr 2025 in der Welt prägten: von Trumps Rückkehr bis zu einem neuen Papst. Der Zollkrieg, der Einsatz militärischer Kräfte in der Karibik und die Razzien zur Inhaftierung illegaler Einwanderer sind einige der Maßnahmen, die der Mieter des Weißen Hauses in seiner zweiten Amtszeit ergriffen hat und die dieses Jahr die Tagesordnung prägten.",Los eventos que marcaron el 2025 en el mundo: desde el regreso de Trump hasta un nuevo Papa,"La guerra de los aranceles, el despliegue de fuerzas militares en el Caribe y las redadas para detener a migrantes ilegales son algunas de las medidas que ha tomado el inquilino de la Casa Blanca en su segundo mandato y que marcaron la agenda este año.","The events that marked 2025 in the world: from Trump's return to a new Pope. The tariff war, the deployment of military forces in the Caribbean and the raids to detain illegal migrants are some of the measures that the tenant of the White House has taken in his second term and that marked the agenda this year.","Eventus qui 2025 in mundo notati sunt: ​​ex Trump reditu ad novum Pontificem. Bellum tariff, instruere copias militares in Caribbean et excursiones ad migrantes illegales detinendas sunt quaedam mensurarum quas colonus Domus Albae in secundo termino sumpsit et hoc anno propositis notavit.",https://www.latercera.com/mundo/noticia/los-eventos-que-marcaron-el-2025-en-el-mundo-desde-el-regreso-de-trump-hasta-un-nuevo-papa/,https://www.latercera.com/resizer/v2/7JUF74HE3JWIC2PF6JYJQKPO7M.jpg?auth=15287b212a2603a4ca3575a6fcdb676a91bbc2e317b968cbff34c4fdf1aabb4d&height=630&width=1200&smart=true,,"El regreso a la Casa Blanca de Donald Trump en enero y sus distintas medidas, tanto económicas, internas, como de política internacional han provocado una suerte de terremoto a nivel mundial, marcand… [+12474 chars]",,2026-01-16 20:50:26+00:00,wmo,Spain,MED,Europe
1659e59c379f096875596a500c4c4c68,2025-12-26T23:08:57Z,Drought,falta de lluvia argentina,www.elmundo.es,es,0.3,"Der Aufruf aus dem galizischen „Mutterland“, Talente zu retten und das Land neu zu bevölkern: „Wir kehren zurück, um etwas hinzuzufügen.“ Niemand kennt Ignacios Großvater unter dem Namen, der in seinem Pass steht. In Córdoba, Argentinien, dieser kleine Mann, der weder seinen Akzent noch sein Heimweh völlig verlor, ...","La llamada de la 'madre patria' gallega para rescatar talento y repoblar el rural: ""Volvemos para sumar""","Al abuelo de Ignacio nadie lo conoce por el nombre que figura en su pasaporte. En Córdoba, Argentina, a ese hombre menudo que nunca perdió del todo el acento ni la morriña, lo...","The call from the Galician 'motherland' to rescue talent and repopulate the countryside: ""We return to add."" No one knows Ignacio's grandfather by the name that appears on his passport. In Córdoba, Argentina, that small man who never completely lost his accent or his homesickness,...","Convocatio a Gallaecia 'matrem' ad opem ferendam ingenii ac ruris frequentandam: ""redimus addere"". Nemo avum Ignacii nomen novit quod in diplomate eius apparet. In Corduba, Argentina, homunculus ille, qui numquam penitus accentum aut domicilium suum amisit.",https://www.elmundo.es/galicia/2025/12/27/694d0b70e85ecea4248b4585.html,https://e01-phantom-elmundo.uecdn.es/a378791cde54fc3bf43ae64e5e884e6f/resize/1200/f/webp/assets/multimedia/imagenes/2025/12/25/17666640856302.jpg,,"Al abuelo de Ignacio nadie lo conoce por el nombre que figura en su pasaporte. En Córdoba, Argentina, a ese hombre menudo que nunca perdió del todo el acento ni la morriña, lo bautizaron hace décadas… [+8730 chars]",,2026-01-17 20:49:45+00:00,edo,Argentina,SES,South-America
56159970d3bac6c8cbf499601ff98485,2025-12-26T07:59:22Z,Precipitation,aguacero zona sur,www.europapress.es,es,0.3,"Der Schnee hält 12 Straßen in 4 Autonomen Gemeinschaften gesperrt und für weitere 18 Straßen gelten Beschränkungen und Kettenpflicht. Aufgrund des Schnees sind elf Straßen in Navarra, Asturien, Almería, Granada, Burgos und Salamanca gesperrt und weitere 18 unterliegen Einschränkungen oder erfordern die Verwendung von Ketten oder Winterreifen.",La nieve mantiene cortadas 12 carreteras en 4 CCAA y otras 18 vías tienen restricciones y requieren cadenas,"La nieve mantiene cortadas once carreteras de Navarra, Asturias, Almería, Granada, Burgos y Salamanca y otras 18 tienen algún tipo de restricción o requieren el uso de cadenas o neumáticos de invierno.","The snow keeps 12 roads closed in 4 Autonomous Communities and another 18 roads have restrictions and require chains. The snow keeps eleven roads in Navarra, Asturias, Almería, Granada, Burgos and Salamanca closed and another 18 have some type of restriction or require the use of chains or winter tires.","Nives custodit 12 viae clausas in 4 Communitatibus autonomis et alia 18 viae restrictiones habent et catenas requirunt. Nives undecim viae custodit in Navarra, Asturia, Almería, Granada, Burgos et Salmantica clausa et alia 18 habent aliquam restrictionis speciem vel usum catenarum vel coronarum hiemalium requirunt.",https://www.europapress.es/sociedad/noticia-nieve-mantiene-cortadas-12-carreteras-ccaa-otras-18-vias-tienen-restricciones-requieren-cadenas-20251226085922.html,https://img.europapress.es/fotoweb/fotonoticia_20251226085922_1200.jpg,,"MADRID 26 Dic. (EUROPA PRESS) - 
 La nieve mantiene cortadas once carreteras de Navarra, Asturias, Almería, Granada, Burgos y Salamanca y otras 18 tienen algún tipo de restricción o requieren el uso… [+1021 chars]",,2026-01-20 10:59:41+00:00,wmo,Ecuador,NWS,South-America
9a8a31ee68d2759ac45a5fde8d4ba771,2025-12-30T09:01:00Z,Storm,tormenta costa fuerteventura,www.latercera.com,es,0.3,"Was ist eine „Superhitzewelle“, das Phänomen, das in Santiago bis zu 6 Tage lang extreme Hitze hervorrufen wird? Eine „Superhitzewelle“ wird sechs Regionen in der Zentralzone betreffen, mit Temperaturen, die bis zu 37 °C erreichen können. Wir erklären, was eine Hitzewelle ist, warum sie auftritt und welche Auswirkungen sie hat.","Qué es una “súper ola de calor”, el fenómeno que traerá hasta 6 días de calor extremo en Santiago","Una “súper ola de calor” afectará a seis regiones de la zona central, con temperaturas que podrían llegar hasta los 37 °C. Te explicamos qué es una ola de calor, por qué ocurre y cuáles serán sus efectos.","What is a “super heat wave”, the phenomenon that will bring up to 6 days of extreme heat in Santiago. A “super heat wave” will affect six regions in the central zone, with temperatures that could reach up to 37 ° C. We explain what a heat wave is, why it occurs and what its effects will be.","Quid est ""super undam caloris"", phaenomenon quod erit usque ad VI dies caloris in Santiago. A ""super undam caloris"" accidet sex regiones in zona centrali, cum temperaturis, quae usque ad 37° C. pertingere possent. Explicamus quid sit calor fluctus, quare fiat, et quid effectus eius erit.",https://www.latercera.com/tendencias/noticia/que-es-una-super-ola-de-calor-el-fenomeno-que-traera-hasta-6-dias-de-calor-extremo-en-santiago/,https://www.latercera.com/resizer/v2/Y5KIBX4NUNGFDBTIXAQPW6XPPY.jpg?auth=6c55b267166e069a66ebb551ccef9e09c00a19aa4ee7cb6aa05261062f9a44e1&height=630&width=1200&smart=true,,Alerta roja por calor extremo. La Dirección Meteorológica de Chile (DMC) advirtió que esta última semana del 2025 y el comienzo del 2026 estará marcado por altas temperaturas extremas en seis regione… [+2691 chars],,2026-01-20 20:59:24+00:00,wmo,Spain,MED,Europe
